lifetime,Filename,MaxEStateIndex,MinEStateIndex,MinAbsEStateIndex,MaxPartialCharge,BCUT2D_MWHI,BCUT2D_MRLOW
1.2963647623074437,p163,13.55823198018291,-0.6865089540744098,0.0017929062192434,0.3050259709705222,16.523038466055798,-0.1403550468738635
-1.7929517196460194,p164,13.601220960899164,-0.6911180075723522,0.0009944595488915,0.3050259709705222,16.52303995394916,-0.1403553531486213
-0.2957429807778216,p165,13.670798555022213,-0.6865125251385866,0.0018475044976666,0.3050259709705222,16.5230385131025,-0.1403550116011176
0.8706324042760589,p166,13.7171208690718,-0.6870063522990806,0.0013749535443463,0.3050259709705222,16.52303984720192,-0.1403552137576006
0.2204737878846619,p167,13.760109849788051,-0.691615405797023,0.0014124122237886,0.3050259709705222,16.52304133637231,-0.1403555199005771
0.0884162990332559,p168,13.670798555022213,-0.7750541918052536,0.0449844514251982,0.3050259709705222,16.52305094984372,-0.1403731469941258
-0.7218106144872748,p172,11.556500489889842,-0.9140918245905268,0.0665339585787192,0.3031793442467653,16.368385318816536,-0.1374607466965573
-0.1781132520762041,p173,11.601457577809386,-0.8994424324262538,0.0505689179172639,0.3031793442467653,16.474021271368557,-0.1374607458339093
-2.3199384777205005,p175,14.88996986130731,-0.3301368781399174,0.1270512950692148,0.3053014788053529,16.532625158612472,-0.14341188377266
-3.903333260024618,p177,13.478236191017574,-0.7848386431656633,0.0618802824634836,0.3495667549787775,16.58005635587533,-0.1403583549903939
